id,host_id,bathrooms_text,bedrooms,beds
25517197,50249843,2 baths,2,4
26953727,176950781,1 bath,,1
30143717,46068130,2 baths,2,2
30154255,19168930,1 bath,1,1
38586211,294187965,1 bath,2,2
39024944,241889662,1 private bath,1,1
45532748,8651852,1 bath,1,1
49091394,107434423,2 baths,2,2
50300444,928817,2 baths,3,5
50913858,361455854,3 baths,3,3
6.53E+17,49095662,2 baths,2,3
6.70E+17,392591606,1 bath,2,2
6.73E+17,469822760,2 baths,3,3
7.35E+17,293393162,1 bath,,1
7.68E+17,107434423,1 bath,2,2
7.68E+17,25138314,1 bath,1,1
265506,1392440,1 bath,2,3
54004892,301831302,Half-bath,,1
52124237,8415945,1 bath,1,1
6.25E+17,458808694,1 bath,1,1
6.34E+17,459355490,1 bath,3,3
7.23E+17,94111558,1 bath,3,3
41663709,314027406,2 baths,2,3
54041355,45097961,3 baths,3,3
6.01E+17,13351185,2 baths,2,2
6.57E+17,26176366,2 baths,2,4
7.56E+17,107434423,1.5 baths,3,3
65425,314941,1 bath,2,2
179741,314941,1 bath,2,3
490278,2424873,1 bath,1,1
1906604,6806417,2 baths,2,2
1959024,10124193,1 bath,1,2
3039332,15476280,1.5 baths,3,5
6478459,18897568,4 baths,3,3
7043817,20270730,2 baths,3,5
7657879,1163318,1 bath,2,3
13697770,3074354,1.5 baths,2,2
18506292,10605984,1 bath,2,2
21798471,50760546,2 baths,2,2
24372429,10197436,1 bath,2,3
25346963,51601657,2 baths,2,2
28602842,215869827,1 bath,2,4
30447204,12461078,2.5 baths,3,4
34471928,155098864,2 baths,3,3
35512005,742949,2 baths,2,2
40371175,188892696,1 bath,1,1
44148869,47746841,2 baths,2,2
45960178,303719667,1 bath,1,2
48184215,371942068,1 bath,1,2
49470218,373307437,1 bath,,2
49506941,373307437,1 bath,1,2
50421355,407354015,1 bath,2,2
50630130,401277068,1 bath,1,1
50634191,401277068,1 bath,1,1
50728845,109442039,3 baths,3,6
51580102,95604631,1 bath,2,2
51907175,411740512,1 bath,1,2
52271041,395520753,1 bath,3,3
53540698,398073234,2 baths,3,5
53632384,32188399,1 bath,1,1
53674519,155059040,2 baths,2,2
53809139,51426218,1 bath,1,1
54263140,93994090,1 bath,4,5
5.68E+17,50760546,2 baths,2,2
5.72E+17,441793133,1 private bath,1,2
5.75E+17,5615582,1 bath,1,1
5.77E+17,415974026,1 bath,1,1
5.89E+17,30283594,1 bath,2,3
6.15E+17,264728394,1 bath,3,3
6.44E+17,22129776,1 private bath,1,2
6.45E+17,270309706,1 bath,3,3
6.67E+17,455073660,2 baths,3,4
6.78E+17,5803586,1 bath,1,1
6.90E+17,30283594,1 bath,1,2
7.00E+17,435081213,1 bath,1,3
7.22E+17,435081213,1 bath,1,2
7.45E+17,463289384,1 bath,1,2
7.50E+17,4848317,2 baths,2,3
7.51E+17,61539346,2 baths,1,1
7.67E+17,61200758,1 private bath,,2
60164,289653,1 bath,3,3
471758,2339722,2 baths,3,4
545586,2682088,2 baths,3,3
887355,4705358,1 bath,,2
1056445,1600541,1 bath,,1
2282085,2044302,2 baths,2,2
2425871,12399023,1 bath,1,1
2536005,9426702,1 bath,1,1
3215791,16286671,2 baths,4,4
4074248,6459254,2 baths,1,1
4276762,2807798,3.5 baths,4,7
4632795,3250450,1 bath,1,1
5049823,22927481,2 baths,1,1
5602369,1407325,2.5 baths,3,4
6342801,19904371,1.5 baths,3,3
7228397,700231,2 baths,2,2
7950368,1696218,1 bath,1,1
8365750,19939430,1 bath,1,1
8368928,15789077,1 bath,2,2
8496270,44742061,1 bath,,1
8924038,46665505,1 bath,2,2
9172067,47731857,2 baths,2,2
9991265,2974643,1 bath,1,2
11100490,57648603,2 baths,3,4
11140165,923791,3.5 baths,3,4
11568026,5333348,2.5 baths,4,4
12560137,51093380,1 bath,1,2
12846048,23144316,1 bath,4,8
14088558,37073646,2 baths,2,2
14419927,2526182,1 bath,1,1
17333095,7764725,1 bath,2,3
17398122,117367210,1 bath,1,1
17727003,33381571,2 baths,2,2
18547663,13008402,1 bath,1,1
22028307,46719,1 bath,3,2
23041312,40811074,1 bath,,1
23357738,173987923,1 bath,1,1
24260404,182940016,1 private bath,1,1
25340516,128579948,2 baths,1,4
25947689,195034974,6 baths,6,8
28177443,19791955,1 bath,1,1
29565064,217293060,2 baths,2,2
29681004,15197115,1 bath,,1
29958350,12784820,1 bath,2,2
30012164,30466297,2.5 baths,3,3
30954420,231298987,1 bath,2,2
31359053,234823585,1 bath,2,2
32089161,25115746,1 shared bath,1,1
32355657,230191262,2 baths,2,2
34485289,260861596,1 private bath,1,1
35189052,26620387,2.5 baths,4,6
35580335,3562596,3.5 baths,4,5
36002802,265172138,1 bath,1,1
37914207,30658962,1 bath,,1
38752368,447895,1 bath,1,1
39195247,257808847,1 bath,1,2
39606116,6230230,1 bath,1,1
39742323,299763364,1 shared bath,1,
39754062,19342672,1 bath,3,3
39953432,277436628,1 private bath,1,1
40508388,45002777,2 baths,2,2
41177309,322791021,1 bath,2,3
41776263,33068490,1 bath,1,1
42249744,39543399,2.5 baths,4,4
42471990,314493836,1 bath,1,
42518749,5501712,1 shared bath,1,
42532821,302903408,1 bath,2,2
43158150,249545376,1 bath,2,2
43324727,302164,2 baths,2,2
43659992,22617485,2 baths,1,
44063431,45068560,1 bath,,1
44304828,357279975,3 baths,5,6
44696058,27698539,1 bath,1,1
45203174,357279975,3.5 baths,4,6
45286461,24827643,2 baths,3,4
45775212,143194785,1 bath,1,4
45782880,334591997,1 bath,4,4
45844585,194142632,1 bath,3,3
46875662,378681615,1 shared bath,1,1
46929299,379173450,1 shared bath,1,1
47528196,15817471,1 bath,3,2
48000739,7087479,1 bath,2,2
48052304,17407645,2 baths,2,2
48079191,1549503,3 baths,3,4
48404504,299930452,1 shared bath,1,
48446709,43972204,1 bath,,2
48742328,25896614,2.5 baths,3,3
49226723,93352694,2 baths,2,4
49341301,386307946,1 bath,1,2
49921103,8597778,3.5 baths,3,3
50636124,409114998,1 bath,1,1
50726409,272419087,1 bath,1,
50746606,194142632,1 bath,3,3
50973336,3202210,1 bath,2,2
51288191,375058288,1 shared bath,1,
51935625,9698773,2 baths,2,3
52194261,156168934,1 shared bath,1,1
52242415,17775359,3.5 baths,5,5
52308192,212229650,1 bath,1,
52437023,246668868,1 bath,1,1
52926435,345220925,1 bath,1,1
52938389,427922501,1 private bath,1,1
53058987,55115881,1 bath,1,1
53204468,6523090,4 baths,4,6
53236613,427922501,1 private bath,1,1
53422458,87215632,1 bath,1,2
53721296,95630796,1 bath,1,1
54164188,13603829,2 baths,3,3
54227180,3718361,4 baths,3,3
54392381,394869975,2.5 baths,4,3
5.54E+17,16598397,2 baths,3,3
5.60E+17,444643161,2 baths,1,1
5.64E+17,2137595,1 bath,,2
5.67E+17,29929166,1 bath,3,3
5.73E+17,93382182,1 bath,1,2
5.80E+17,26349246,2 baths,5,8
5.89E+17,450987188,2.5 baths,2,2
6.00E+17,133773829,2 baths,2,1
6.02E+17,388575050,1.5 baths,3,7
6.36E+17,45436240,1 bath,1,1
6.46E+17,6802796,3 baths,3,2
6.48E+17,153827996,1 bath,1,1
6.48E+17,6520757,2 baths,2,2
6.49E+17,359903354,1 bath,1,1
6.55E+17,448326434,1.5 baths,2,2
6.57E+17,272856249,1 bath,1,1
6.62E+17,33254962,2.5 baths,3,3
6.63E+17,499232,2 baths,3,3
6.64E+17,5735865,3 baths,4,4
6.65E+17,4667705,1.5 baths,2,3
6.74E+17,74338125,1 private bath,3,4
6.76E+17,545655,2 baths,3,4
6.95E+17,15448039,1 bath,2,2
7.00E+17,37028138,1 bath,2,2
7.03E+17,444655611,1 bath,2,2
7.09E+17,478092813,1 shared bath,1,1
7.22E+17,4446593,1 bath,1,1
7.25E+17,107434423,2 baths,3,3
7.28E+17,4190372,2.5 baths,2,2
7.36E+17,35174210,2 baths,3,3
7.38E+17,1793022,2.5 baths,3,3
7.42E+17,55570509,2 baths,1,1
7.42E+17,441345245,1 bath,1,1
7.43E+17,5330754,2 baths,2,3
7.43E+17,340521043,1.5 baths,2,1
7.43E+17,421620134,1 bath,1,2
7.50E+17,209504684,1 bath,3,1
7.51E+17,398073234,2 baths,4,10
7.56E+17,118506566,1 bath,1,1
7.60E+17,474338092,2 baths,2,2
7.66E+17,64534710,2 shared baths,1,1
7.68E+17,795560,1 bath,1,1
49617403,3191240,1 bath,1,1
7.15E+17,21265745,1 bath,1,2
38404770,219517861,1 bath,,2
51848611,23366133,1 private bath,,1
639199,1483081,4.5 baths,4,6
22663674,3889408,1.5 baths,2,3
40347199,148725429,3 baths,4,7
50634158,401277068,1 bath,1,1
6.46E+17,421622371,1 bath,3,3
23247442,499896,2 baths,4,9
47042517,107434423,1 bath,1,1
5.07E+17,256115397,1 bath,2,4
5.44E+17,441241921,2 baths,2,3
5.73E+17,36749866,2.5 baths,2,2
6.97E+17,244941920,1 bath,1,1
7.20E+17,38592279,1 private bath,1,1
7.21E+17,38592279,1 private bath,1,1
7.56E+17,435847805,3.5 baths,5,7
30393944,107434423,2 baths,2,2
39860155,306009315,1 private bath,2,3
6.28E+17,24998574,1 bath,1,1
6.89E+17,6880288,2 baths,2,3
17434184,1261480,1.5 shared baths,1,2
30393286,107434423,2 baths,2,2
7.25E+17,865580,1 bath,,1
7.73E+17,112740171,1 bath,1,1
24171777,6489789,2.5 baths,2,2
40756238,314151200,1 private bath,1,3
43453003,31816060,1 bath,2,2
50734234,274134663,1 bath,2,3
51109027,90713895,1 private bath,,1
53045512,420415528,1 bath,,1
5.91E+17,404940500,3 baths,3,4
7.36E+17,373260,1 bath,,1
523123,2572253,2 baths,4,4
46480144,107434423,2 baths,2,2
53402951,186153119,1 bath,1,1
6.45E+17,81108811,1 bath,3,3
6.94E+17,463425587,1 bath,1,1
6.99E+17,46318579,2 baths,2,1
644833,195137,2.5 baths,3,7
14384261,1001367,2 baths,1,1
42579881,176950781,1 bath,1,1
51619751,85202728,2 baths,4,7
6333994,4194894,1 bath,2,2
26320074,118619861,2 baths,3,4
53415255,5615582,1 bath,1,2
7.69E+17,22204675,2 baths,1,1
7.24E+17,99629743,2 baths,3,4
34320892,257869899,1 bath,3,4
46179990,284603393,2 baths,3,5
51269668,350397448,1 private bath,,1
51269956,341081198,1 private bath,,1
5.64E+17,219517861,1 bath,1,2
6988606,36640518,1 bath,2,1
10319494,53100200,1 bath,2,
17879131,122419373,1 private bath,3,5
47869588,381698920,1 bath,4,4
49771515,381698920,1 bath,4,4
6.37E+17,50881897,2 baths,3,3
6.50E+17,219517861,1 bath,,2
7.32E+17,463023534,1 bath,1,1
7.63E+17,488269058,2 baths,1,2
32678727,244361589,1 private bath,1,1
5.98E+17,388603242,1 bath,1,4
6.38E+17,388603242,1 bath,2,4
35573317,266989293,1 private bath,1,1
20813807,25616801,2.5 baths,4,5
41257755,107434423,2 baths,2,2
32235802,241889662,1 private bath,1,1
34271296,257892281,1 bath,3,3
44739479,4335872,2 baths,3,4
51782200,389538239,2.5 baths,3,3
6.25E+17,26349246,2.5 baths,5,7
1231273,5894425,1 bath,1,2
36197791,4073971,1.5 baths,2,1
47121118,13425502,2 baths,2,2
48134893,107434423,1.5 baths,2,2
5.91E+17,182152235,1 bath,3,4
6.31E+17,107434423,2 baths,2,2
6.43E+17,341752262,1 bath,2,4
7.67E+17,25138314,1 bath,1,1
7.69E+17,52575443,3 baths,4,4
7194538,37633503,2.5 baths,4,5
39023600,241889662,1 private bath,1,1
39024243,241889662,1 private bath,1,1
39024731,241889662,1 private bath,1,1
43715460,220574429,1 bath,5,5
49946425,341752262,1 bath,1,4
6.99E+17,282440450,1 bath,3,4
9527971,14021017,1 shared bath,2,6
50211821,384295125,1 bath,1,2
7.02E+17,38592279,1 private bath,1,1
50308709,163251048,1 bath,1,1
30008427,18103903,1 bath,2,2
6.06E+17,61408134,1 private bath,1,1
6.70E+17,449377263,2 baths,2,3
41247450,20687253,1 bath,1,1
1864061,9720494,2 baths,2,2
16297779,106627653,2 baths,2,1
20900984,126466681,1 bath,3,3
31755223,3042136,2 baths,3,4
34202651,652539,2 baths,3,5
39225271,8341543,1 bath,1,1
50343729,406570122,2 baths,2,3
51342538,15538932,1 bath,2,2
6.33E+17,5324621,1 bath,1,1
6.43E+17,219517861,1 private bath,,1
6.48E+17,98301321,2 baths,2,2
7.00E+17,107434423,2 baths,2,2
7.22E+17,480704914,2 baths,4,5
7.48E+17,412467812,2 baths,2,3
16158343,105465646,1 bath,3,6
45765604,38592279,1 private bath,,1
45989490,38592279,1 private bath,,1
48070242,38592279,1 private bath,1,
48131270,38592279,1 private bath,1,1
51059558,4471600,1 bath,2,4
54117644,164291123,1 bath,1,1
7.38E+17,107649924,1 bath,4,4
16829324,4094013,1 bath,2,3
6.68E+17,468373885,2 baths,3,4
7.17E+17,82027819,2.5 baths,4,5
25997937,57257950,1 bath,1,2
34169395,107434423,1.5 baths,2,2
40507751,63009560,4 baths,3,4
52823283,336355364,1 bath,1,1
7.25E+17,61200758,1 bath,2,3
7.41E+17,61200758,1 bath,1,1
20620647,145801588,1 private bath,,1
20635939,145801588,1 private bath,,1
24836464,175019394,2 baths,3,9
28132020,212484716,1 bath,1,1
36080023,188453457,1.5 baths,3,5
40418905,312475335,1 bath,1,1
46715472,305327549,1 bath,2,2
49949849,381698920,1 bath,4,4
50634288,401277068,1 bath,1,1
50634330,401277068,1 bath,1,1
53845308,436157703,1 bath,1,1
5.72E+17,107434423,2 baths,3,3
6.40E+17,11792774,1 bath,1,1
7.12E+17,37576614,2.5 baths,3,3
20498261,3288449,1.5 shared baths,2,2
47444016,169505313,1 bath,1,1
50634369,401277068,1 bath,1,1
51505637,10884574,1 bath,1,2
5.72E+17,441793133,1 private bath,1,2
2763675,458965,1 private bath,1,1
32327326,241889662,1 private bath,1,2
32327466,241889662,1 private bath,1,1
30389147,107434423,1 bath,1,1
43753276,176950173,1 bath,1,1
6.08E+17,284313591,1 bath,3,3
45800230,38592279,1 private bath,,1
45800298,38592279,1 private bath,,1
47829621,38592279,1 private bath,1,1
5.99E+17,26349246,2.5 baths,6,7
6.04E+17,450631182,1 bath,2,2
45203962,132844782,1 bath,2,2
48316241,219517861,1 private bath,,
7.16E+17,112338663,1 bath,3,3
7.25E+17,72383004,2 baths,3,3
7.48E+17,23566374,1 private bath,1,1
12221970,9040879,0 baths,4,7
36340896,8516346,1 bath,1,1
5.68E+17,393764831,1.5 baths,3,3
48577509,107434423,1 bath,1,1
7.56E+17,484480625,2 baths,3,3
1731365,7379093,2 baths,2,3
41285031,8833885,2.5 baths,2,5
50215840,349938860,2 baths,2,2
36562461,266083019,1 private bath,,1
48117551,107434423,1 bath,2,2
7.11E+17,374576747,1 bath,1,2
23804690,40381599,1 private bath,1,1
26814584,176951326,1 bath,1,1
52607337,1690709,2.5 baths,3,4
6.07E+17,3728810,2.5 baths,3,3
32531409,168814318,3 baths,5,6
41959506,277413518,4 baths,6,6
47563287,43817869,2.5 baths,3,4
50207230,381698920,2 baths,5,
7.19E+17,251455701,2 baths,3,5
7.46E+17,251455701,2 baths,3,5
1722101,48026,1 bath,1,1
15230339,95459395,1 bath,1,2
15496616,95459395,1 bath,1,2
15497088,95459395,1 bath,1,2
30314337,163251048,1 bath,1,2
30314623,163251048,1 bath,1,2
30315087,163251048,1 bath,1,2
30387263,107434423,1 bath,1,1
30814778,163251048,1 bath,1,2
32715992,95459395,1 bath,1,1
39554366,266989293,1 private bath,1,1
51711765,95459395,1 bath,1,2
51724994,95459395,1 bath,1,2
51726612,163251048,1 bath,1,1
51727119,163251048,1 bath,1,2
51821419,163251048,1 bath,1,2
51821915,163251048,1 bath,1,2
52858926,95459395,1 bath,1,2
6.90E+17,468540164,1 bath,4,4
7.32E+17,177231047,1 bath,3,3
7.51E+17,472615050,1 bath,1,1
32326698,241889662,1 private bath,1,2
39023096,241889662,1 private bath,1,1
40215699,107434423,2 baths,2,2
50379809,384295125,1 private bath,,2
51599620,384295125,1 private bath,1,2
53272590,384295125,1 bath,1,2
53831542,384295125,1 bath,1,2
53876051,436401569,2 baths,3,4
50026951,2035021,1 bath,,1
5.98E+17,388603242,1 bath,,4
6.38E+17,107434423,2 baths,2,2
7.74E+17,470044717,1 bath,1,1
890839,831185,2 baths,2,3
1155475,2199502,2 baths,4,7
40750841,279648327,1 bath,4,5
50399977,103841276,2 baths,3,3
51059043,262999899,2.5 baths,2,2
6.56E+17,6119933,1 bath,2,2
6.60E+17,466637341,1 bath,2,3
6.63E+17,11263163,2 baths,2,2
6.95E+17,475418348,1 bath,3,3
177495,848960,1.5 baths,2,2
1307095,6714376,1 private bath,2,4
1853765,416918,2 baths,2,2
2540173,7821383,3 baths,4,5
5919646,410962,2 baths,2,3
8411164,19939430,1 bath,1,3
11130697,57843472,1 bath,1,1
13745644,10471651,1 bath,1,2
14110407,84765662,2 baths,4,5
17189941,3592883,2 baths,1,1
17831562,121950255,1.5 shared baths,1,1
19786240,20063690,2.5 baths,4,4
22152785,8456422,2 baths,2,2
25074072,49950511,3 baths,5,6
26036438,40653297,1 bath,1,1
26057878,389684,1 bath,2,4
30510228,228962859,1 bath,2,2
39286877,238133848,1 private bath,2,2
42132039,247463087,2 baths,2,3
43906180,103581279,2 baths,2,
45655065,2800064,1.5 baths,3,3
45850416,2453666,1 bath,3,4
47460121,383117231,1 bath,2,2
48397375,6274029,2 baths,3,3
49196020,59833851,2 baths,2,2
50117914,383117231,1 bath,2,2
50653323,20520627,3.5 baths,4,5
51079553,173083297,1 bath,1,1
51599762,384295125,1 bath,1,2
52060379,374244051,1 bath,3,3
52365660,282655,3.5 baths,4,8
52757865,48112774,1 bath,,1
54030342,342298445,1 bath,3,3
54217724,251039,2.5 baths,2,3
5.83E+17,87639559,2 baths,2,2
5.87E+17,35957140,2 baths,2,2
5.97E+17,20023288,1.5 baths,2,2
6.44E+17,51672812,Private half-bath,,1
6.49E+17,384295125,1 bath,1,2
6.61E+17,466978296,1 bath,2,2
6.66E+17,70055156,1 bath,1,1
6.67E+17,814594,2.5 baths,4,5
6.72E+17,441345245,1 bath,1,1
6.77E+17,1601516,2 baths,2,2
6.93E+17,474992074,1 bath,1,1
6.95E+17,18065112,2 baths,2,2
7.64E+17,205476751,1 bath,1,1
6.14E+17,219517861,1 bath,,1
6.37E+17,20154754,1 private bath,,1
6.95E+17,462391525,3 baths,4,7
13218139,71981635,2 baths,3,4
30387856,107434423,1 bath,1,1
49946348,341752262,1 bath,1,4
6.64E+17,91138542,1.5 baths,1,1
7.19E+17,107434423,2 baths,2,2
6.95E+17,472615050,1 bath,1,2
7.25E+17,219517861,1 bath,1,1
7.32E+17,482505101,2 baths,3,5
2022126,10392717,1 bath,1,2
53415368,5615582,1 bath,1,2
54246612,26535250,1 bath,3,3
7.28E+17,466380076,1 shared bath,1,1
7.52E+17,88566861,2 baths,2,2
24137869,1261480,1 shared bath,1,1
48316284,219517861,1 private bath,,
6.95E+17,470044717,1 bath,1,2
13113626,46648109,2 baths,2,2
6.93E+17,15428,1.5 baths,2,2
7.62E+17,488079018,Shared half-bath,,1
7.66E+17,484779743,1 bath,2,6
7.73E+17,38592279,1 private bath,,2
7.73E+17,112740171,1 bath,1,1
2103480,10725397,1 bath,1,1
4471513,3740730,2 baths,2,3
51687374,73992743,1 bath,2,2
51818793,270554496,3 baths,,1
6.00E+17,219517861,1 bath,,1
7.35E+17,24146326,1 shared bath,1,1
7.58E+17,3245431,2 baths,2,2
7.66E+17,488474303,2 baths,3,3
48736458,301831302,2 baths,2,3
48316249,219517861,1 private bath,,1
48566707,219517861,1 bath,,
5.52E+17,179196511,3 baths,5,12
7.68E+17,25138314,1 bath,1,2
919830,1895793,1 bath,2,2
31676440,237516549,1.5 baths,3,6
6.41E+17,381698920,2 baths,5,5
32678724,244361589,1 private bath,1,2
37393364,281832412,3 baths,3,4
48316162,219517861,1 private bath,,1
49635294,400345514,1 bath,4,5
6.49E+17,464258563,2.5 baths,3,4
7.37E+17,483153008,1 bath,3,4
7.55E+17,107434423,2 baths,3,3
36661909,266764027,1 shared bath,1,1
38153512,91436483,1.5 baths,2,4
49507167,373307437,2 baths,2,1
49963603,38592279,1 private bath,,2
6.31E+17,107434423,2 baths,3,3
7.41E+17,470745153,1 bath,2,1
39585440,304156529,1 bath,2,2
7.26E+17,25138314,1 bath,1,1
29704561,54377368,1 bath,1,1
6.44E+17,449377263,1.5 baths,2,3
6.58E+17,353345790,2 baths,3,4
6.74E+17,468884755,1 bath,3,3
6.75E+17,74573695,1 bath,2,3
48941935,219517861,1 bath,,
53674032,431414343,1 bath,3,3
6.18E+17,36423892,2 baths,3,4
6.78E+17,424778235,1.5 baths,3,3
7.01E+17,476379144,2 baths,3,4
7.20E+17,38592279,1 private bath,1,2
7.29E+17,471970176,1 bath,3,3
39023376,241889662,1 private bath,1,1
39554061,266989293,1 bath,1,1
6.97E+17,107434423,1 bath,2,2
44101621,378112960,2 baths,2,3
7.26E+17,25138314,1 bath,1,1
2158171,11012889,1 bath,,2
34815470,262479781,1 bath,1,1
40501642,29221329,1 bath,1,1
51025107,41420874,2 baths,3,4
6.35E+17,19304890,2.5 baths,3,9
7.17E+17,437752238,1 bath,2,2
25313748,10106740,1 bath,1,1
6.50E+17,179801302,2 baths,1,1
7.52E+17,35566182,1 bath,1,2
7.54E+17,24599552,1 bath,1,2
45720236,91571876,2 baths,3,3
6.75E+17,454333811,1 bath,1,2
36562511,266083019,1 private bath,,2
45879162,38592279,1 private bath,,2
45955461,61292168,3 baths,3,5
48345447,38592279,1 private bath,,2
51697373,118419433,1 bath,1,2
6.80E+17,442517492,1 bath,1,1
6.81E+17,381698920,2 baths,5,5
6.86E+17,47354598,1 bath,3,3
7.31E+17,477805197,1 bath,1,1
34487108,261761196,1 private bath,1,2
43011293,302903408,1 bath,1,2
52168496,219517861,1 bath,,1
5.99E+17,450802789,2.5 baths,3,6
6.35E+17,4587045,1.5 baths,2,3
23686,93790,2 baths,3,3
47744284,38592279,1 private bath,1,2
49113515,38592279,1 private bath,,2
6.00E+17,219517861,1 bath,,1
39553889,266989293,1 private bath,1,1
7.32E+17,480704914,2 baths,5,6
49244215,38592279,1 private bath,,2
19970764,22129776,1 bath,2,2
24945253,187383058,2 baths,3,4
26814854,176951326,2 baths,2,2
26991807,176950173,1 bath,1,1
49667108,3251620,2 baths,3,3
5.83E+17,107434423,1 bath,1,1
6.50E+17,356453447,2 baths,3,4
6.84E+17,107434423,2 baths,2,2
22340384,18049970,1.5 baths,3,7
32926087,107434423,2 baths,2,2
48938639,219517861,1 bath,,
53240053,170960170,2 baths,3,4
7.00E+17,466450403,1 shared bath,,1
13998223,61292168,3 baths,3,4
50870529,3325418,2.5 baths,2,2
5478741,28411613,1.5 baths,3,9
53127160,428576478,1.5 baths,1,1
7.15E+17,428576478,1 bath,1,1
51351987,109196702,1 bath,1,1
51750264,122562083,2 baths,5,7
6.05E+17,365350027,1 bath,3,3
7.02E+17,385018436,4.5 baths,7,7
7.35E+17,17649482,1 bath,1,1
43738037,176950173,1 bath,1,1
6.96E+17,257982308,2 baths,2,2
12950991,71152071,1 bath,1,2
7.14E+17,475558129,1 private bath,1,1
7.14E+17,475558129,1 private bath,1,1
7.17E+17,475558129,1 private bath,1,1
7.17E+17,475558129,1 private bath,1,1
7.17E+17,475558129,1 private bath,1,1
7.17E+17,475558129,1 private bath,1,1
7.17E+17,475558129,1 private bath,1,1
7.17E+17,475558129,1 private bath,1,1
7.17E+17,475558129,1 private bath,1,1
40745955,246225955,2 baths,2,3
48350489,246225955,2 baths,2,3
651375,3272526,2 baths,2,2
707396,3636235,1 bath,2,4
2563997,13067214,2.5 baths,3,4
11732848,292522,3.5 baths,3,4
19387694,14140453,3.5 baths,4,6
26814637,176951326,1 bath,1,1
37602188,16481345,2 baths,3,5
